unit_id,building_id,unit_number,floor_plan,beds,baths,sqft,floor,gross_rent,net_effective_rent,lease_term,available_date,concession,default_people,max_people,share_plan_type,rent_step_difference,space_1_name,space_2_name,space_3_name,security_deposit_amount,broker_fee_amount,amenity_fee_amount,utilities_estimate_monthly,source_url,source_last_checked,verification_status,verification_notes
the_blvd_collection-m2_2402,the_blvd_collection,M2-2402,3B2B,3,2,1449,,8575,,12 months,09/01/2026,See Veris Residential availability page,3,4,bedroom_split,,Bedroom 1,Bedroom 2,Bedroom 3,,,,,https://verisresidential.com/apartments/m2-2402/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
the_blvd_collection-m2_2408,the_blvd_collection,M2-2408,2B2B,2,2,1152,,5900,,12 months,07/10/2026,See Veris Residential availability page,2,3,bedroom_split,,Bedroom 1,Bedroom 2,,,,,,https://verisresidential.com/apartments/m2-2408/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
the_blvd_collection-m2_2511,the_blvd_collection,M2-2511,2B2B,2,2,1276,,5925,,12 months,07/10/2026,See Veris Residential availability page,2,3,bedroom_split,,Bedroom 1,Bedroom 2,,,,,,https://verisresidential.com/apartments/m2-2511/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
the_blvd_collection-m2_2708,the_blvd_collection,M2-2708,2B2B,2,2,1152,,5925,,12 months,07/24/2026,See Veris Residential availability page,2,3,bedroom_split,,Bedroom 1,Bedroom 2,,,,,,https://verisresidential.com/apartments/m2-2708/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
the_blvd_collection-m2_3001,the_blvd_collection,M2-3001,2B2B,2,2,1126,,6015,,12 months,06/10/2026,See Veris Residential availability page,2,3,bedroom_split,,Bedroom 1,Bedroom 2,,,,,,https://verisresidential.com/apartments/m2-3001/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
the_blvd_collection-m2_3106,the_blvd_collection,M2-3106,2B2B,2,2,1057,,5430,,12 months,07/13/2026,See Veris Residential availability page,2,3,bedroom_split,,Bedroom 1,Bedroom 2,,,,,,https://verisresidential.com/apartments/m2-3106/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
the_blvd_collection-m2_3201,the_blvd_collection,M2-3201,2B2B,2,2,1126,,6070,,12 months,07/21/2026,See Veris Residential availability page,2,3,bedroom_split,,Bedroom 1,Bedroom 2,,,,,,https://verisresidential.com/apartments/m2-3201/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
the_blvd_collection-m2_3801,the_blvd_collection,M2-3801,2B2B,2,2,1126,,6265,,12 months,07/09/2026,See Veris Residential availability page,2,3,bedroom_split,,Bedroom 1,Bedroom 2,,,,,,https://verisresidential.com/apartments/m2-3801/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
the_blvd_collection-mn_1602n,the_blvd_collection,MN-1602N,2B2B,2,2,1167,,5865,,12 months,07/07/2026,See Veris Residential availability page,2,3,bedroom_split,,Bedroom 1,Bedroom 2,,,,,,https://verisresidential.com/apartments/mn-1602n/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
the_blvd_collection-mn_1603n,the_blvd_collection,MN-1603N,1B1B,1,1,708,,3450,,12 months,07/03/2026,See Veris Residential availability page,1,2,whole_unit,,Bedroom 1,,,,,,,https://verisresidential.com/apartments/mn-1603n/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
the_blvd_collection-mn_1607n,the_blvd_collection,MN-1607N,1B1B,1,1,824,,3885,,12 months,03/19/2026,See Veris Residential availability page,1,2,whole_unit,,Bedroom 1,,,,,,,https://verisresidential.com/apartments/mn-1607n/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
the_blvd_collection-mn_1803n,the_blvd_collection,MN-1803N,1B1B,1,1,708,,3555,,12 months,07/26/2026,See Veris Residential availability page,1,2,whole_unit,,Bedroom 1,,,,,,,https://verisresidential.com/apartments/mn-1803n/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
the_blvd_collection-mn_2008n,the_blvd_collection,MN-2008N,1B1B,1,1,819,,4020,,12 months,09/07/2026,See Veris Residential availability page,1,2,whole_unit,,Bedroom 1,,,,,,,https://verisresidential.com/apartments/mn-2008n/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
the_blvd_collection-mn_2103n,the_blvd_collection,MN-2103N,1B1B,1,1,708,,3680,,12 months,08/31/2026,See Veris Residential availability page,1,2,whole_unit,,Bedroom 1,,,,,,,https://verisresidential.com/apartments/mn-2103n/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
the_blvd_collection-mn_2403n,the_blvd_collection,MN-2403N,1B1B,1,1,708,,3555,,12 months,05/20/2026,See Veris Residential availability page,1,2,whole_unit,,Bedroom 1,,,,,,,https://verisresidential.com/apartments/mn-2403n/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
the_blvd_collection-mn_3002n,the_blvd_collection,MN-3002N,2B2B,2,2,1167,,5815,,12 months,06/06/2026,See Veris Residential availability page,2,3,bedroom_split,,Bedroom 1,Bedroom 2,,,,,,https://verisresidential.com/apartments/mn-3002n/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
the_blvd_collection-mn_3303n,the_blvd_collection,MN-3303N,1B1B,1,1,708,,3675,,12 months,06/21/2026,See Veris Residential availability page,1,2,whole_unit,,Bedroom 1,,,,,,,https://verisresidential.com/apartments/mn-3303n/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
the_blvd_collection-mn_3602n,the_blvd_collection,MN-3602N,2B2B,2,2,1167,,5965,,12 months,06/30/2026,See Veris Residential availability page,2,3,bedroom_split,,Bedroom 1,Bedroom 2,,,,,,https://verisresidential.com/apartments/mn-3602n/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
the_blvd_collection-mn_3802n,the_blvd_collection,MN-3802N,2B2B,2,2,1167,,5965,,12 months,07/16/2026,See Veris Residential availability page,2,3,bedroom_split,,Bedroom 1,Bedroom 2,,,,,,https://verisresidential.com/apartments/mn-3802n/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
the_blvd_collection-mn_3806n,the_blvd_collection,MN-3806N,2B2B,2,2,1144,,5550,,12 months,07/29/2026,See Veris Residential availability page,2,3,bedroom_split,,Bedroom 1,Bedroom 2,,,,,,https://verisresidential.com/apartments/mn-3806n/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
the_blvd_collection-mn_4607n,the_blvd_collection,MN-4607N,1B1B,1,1,824,,4130,,12 months,07/06/2026,See Veris Residential availability page,1,2,whole_unit,,Bedroom 1,,,,,,,https://verisresidential.com/apartments/mn-4607n/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
the_blvd_collection-mn_4704n,the_blvd_collection,MN-4704N,2B2B,2,2,1062,,5430,,12 months,05/18/2026,See Veris Residential availability page,2,3,bedroom_split,,Bedroom 1,Bedroom 2,,,,,,https://verisresidential.com/apartments/mn-4704n/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
the_blvd_collection-mn_4904n,the_blvd_collection,MN-4904N,2B2B,2,2,1062,,5505,,12 months,05/30/2026,See Veris Residential availability page,2,3,bedroom_split,,Bedroom 1,Bedroom 2,,,,,,https://verisresidential.com/apartments/mn-4904n/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
the_blvd_collection-ms_2306s,the_blvd_collection,MS-2306S,1B1B,1,1,768,,3570,,12 months,05/22/2026,See Veris Residential availability page,1,2,whole_unit,,Bedroom 1,,,,,,,https://verisresidential.com/apartments/ms-2306s/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
the_blvd_collection-ms_2901s,the_blvd_collection,MS-2901S,2B2B,2,2,1130,,5320,,12 months,07/21/2026,See Veris Residential availability page,2,3,bedroom_split,,Bedroom 1,Bedroom 2,,,,,,https://verisresidential.com/apartments/ms-2901s/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
the_blvd_collection-ms_3208s,the_blvd_collection,MS-3208S,1B1B,1,1,786,,4165,,12 months,07/28/2026,See Veris Residential availability page,1,2,whole_unit,,Bedroom 1,,,,,,,https://verisresidential.com/apartments/ms-3208s/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
the_blvd_collection-ms_3302s,the_blvd_collection,MS-3302S,1B1B,1,1,768,,3600,,12 months,06/02/2026,See Veris Residential availability page,1,2,whole_unit,,Bedroom 1,,,,,,,https://verisresidential.com/apartments/ms-3302s/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
the_blvd_collection-ms_3503s,the_blvd_collection,MS-3503S,1B1B,1,1,733,,3595,,12 months,05/03/2026,See Veris Residential availability page,1,2,whole_unit,,Bedroom 1,,,,,,,https://verisresidential.com/apartments/ms-3503s/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
the_blvd_collection-ms_3708s,the_blvd_collection,MS-3708S,1B1B,1,1,786,,4240,,12 months,06/11/2026,See Veris Residential availability page,1,2,whole_unit,,Bedroom 1,,,,,,,https://verisresidential.com/apartments/ms-3708s/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
the_blvd_collection-ms_3908s,the_blvd_collection,MS-3908S,2B2B,2,2,1092,,5810,,12 months,05/29/2026,See Veris Residential availability page,2,3,bedroom_split,,Bedroom 1,Bedroom 2,,,,,,https://verisresidential.com/apartments/ms-3908s/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
the_blvd_collection-ms_4602s,the_blvd_collection,MS-4602S,1B1B,1,1,768,,3925,,12 months,07/12/2026,See Veris Residential availability page,1,2,whole_unit,,Bedroom 1,,,,,,,https://verisresidential.com/apartments/ms-4602s/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
the_blvd_collection-ms_4604s,the_blvd_collection,MS-4604S,Studio 1B,0,1,647,,3675,,12 months,07/20/2026,See Veris Residential availability page,1,1,whole_unit,,Whole studio,,,,,,,https://verisresidential.com/apartments/ms-4604s/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
the_blvd_collection-ms_4701s,the_blvd_collection,MS-4701S,2B2B,2,2,1130,,5605,,12 months,07/20/2026,See Veris Residential availability page,2,3,bedroom_split,,Bedroom 1,Bedroom 2,,,,,,https://verisresidential.com/apartments/ms-4701s/,2026-05-28,official_site_scraped,Directly read from the apartment community website or its public official data feed.
the_cove-210,the_cove,210,1B1B,1,1,,,4595,,12 months,06/07/2026,1 Month OP and 1/2 Months Free,1,2,whole_unit,,Bedroom 1,,,,,,,https://rockrose.com/listing/210-3/,2026-05-28,provided_csv_or_prior_official_scrape,Imported from the supplied CSV/current official scrape file and normalized into relational tables.
the_cove-311,the_cove,311,Studio 1B,0,1,,,3690,,12 months,06/06/2026,1 Month OP and 1/2 Months Free,1,1,whole_unit,,Whole studio,,,,,,,https://rockrose.com/listing/311-6/,2026-05-28,provided_csv_or_prior_official_scrape,Imported from the supplied CSV/current official scrape file and normalized into relational tables.
the_cove-901,the_cove,901,1B1B,1,1,,,4650,,12 months,06/07/2026,1 Month OP and 1/2 Months Free,1,2,whole_unit,,Bedroom 1,,,,,,,https://rockrose.com/listing/901-5/,2026-05-28,provided_csv_or_prior_official_scrape,Imported from the supplied CSV/current official scrape file and normalized into relational tables.
the_cove-1003,the_cove,1003,Studio 1B,0,1,,,3895,,12 months,05/20/2026,1 Month OP and 1/2 Months Free,1,1,whole_unit,,Whole studio,,,,,,,https://rockrose.com/listing/1003-3/,2026-05-28,provided_csv_or_prior_official_scrape,Imported from the supplied CSV/current official scrape file and normalized into relational tables.
the_cove-1402,the_cove,1402,2B2B,2,2,,,6750,,12 months,06/08/2026,1 Month OP and 1/2 Months Free,2,3,bedroom_split,,Bedroom 1,Bedroom 2,,,,,,https://rockrose.com/listing/1402-4/,2026-05-28,provided_csv_or_prior_official_scrape,Imported from the supplied CSV/current official scrape file and normalized into relational tables.
the_lively-1_bed_line_04,the_lively,1 BED LINE 04,1B1B,1,1,689,,4160,,12 months,7/3/2026,Search-indexed official floorplan listing,1,2,whole_unit,,Bedroom 1,,,,,,,https://www.thelivelyapartments.com/floorplans,2026-05-28,search_index_fallback,Official website was protected from direct script access; values came from indexed official snippets and should be spot-checked before signing.
